CaseID,Activity,Timestamp,Resource
3981,0,2013-01-28 15:05:44+00:00,17
3981,2,2013-02-13 07:43:10+00:00,18
3981,3,2013-02-28 07:43:20+00:00,19
3982,0,2013-01-29 14:05:40+00:00,17
3982,1,2013-02-05 09:55:30+00:00,0
3982,4,2013-02-06 07:11:35+00:00,10
3982,2,2013-02-12 15:06:06+00:00,10
3982,4,2013-02-12 15:06:51+00:00,10
3982,2,2013-02-18 09:02:06+00:00,10
3982,3,2013-03-05 09:02:19+00:00,19
3983,0,2013-01-29 14:16:13+00:00,17
3983,4,2013-02-14 06:56:00+00:00,17
3983,2,2013-02-21 06:47:32+00:00,17
3983,3,2013-03-08 06:47:51+00:00,19
3984,0,2013-01-30 06:55:30+00:00,17
3984,1,2013-02-15 06:16:39+00:00,10
3984,4,2013-02-15 06:19:12+00:00,10
3984,2,2013-02-25 11:42:58+00:00,10
3984,3,2013-03-12 11:43:17+00:00,19
3985,0,2013-01-30 11:24:55+00:00,17
3985,1,2013-02-07 06:13:58+00:00,0
3985,2,2013-02-15 07:35:07+00:00,0
3985,3,2013-03-02 07:35:24+00:00,19
3986,0,2013-01-30 11:28:02+00:00,17
3986,1,2013-02-05 12:05:34+00:00,0
3986,4,2013-02-07 06:43:18+00:00,0
3986,2,2013-02-22 09:08:48+00:00,0
3986,3,2013-03-09 09:09:04+00:00,19
3987,0,2013-01-30 14:32:40+00:00,17
3987,4,2013-01-30 14:33:47+00:00,17
3987,1,2013-02-01 11:10:38+00:00,17
3987,2,2013-02-19 09:09:15+00:00,17
3987,3,2013-03-06 09:09:27+00:00,19
3988,0,2013-01-30 14:41:10+00:00,17
3988,1,2013-02-07 12:43:04+00:00,0
3988,2,2013-02-15 07:30:27+00:00,10
3988,3,2013-03-02 07:30:44+00:00,19
3989,0,2013-01-30 15:02:08+00:00,17
3989,1,2013-02-15 06:14:35+00:00,17
3989,2,2013-02-15 07:24:21+00:00,17
3989,3,2013-03-02 07:24:35+00:00,19
3990,0,2013-01-30 15:08:19+00:00,17
3990,1,2013-02-07 12:42:38+00:00,0
3990,2,2013-02-15 07:30:00+00:00,10
3990,3,2013-03-02 07:30:14+00:00,19
3991,0,2013-01-31 11:56:18+00:00,18
3991,1,2013-02-01 13:08:32+00:00,7
3991,4,2013-02-07 07:53:45+00:00,6
3991,1,2013-02-21 12:48:34+00:00,6
3991,2,2013-02-21 12:49:07+00:00,6
3991,3,2013-03-08 12:49:22+00:00,19
3992,0,2013-01-31 12:43:13+00:00,18
3992,1,2013-02-04 12:55:28+00:00,0
3992,2,2013-02-21 12:05:28+00:00,0
3992,3,2013-03-08 12:05:41+00:00,19
3993,0,2013-02-01 06:25:36+00:00,17
3993,1,2013-03-11 06:50:30+00:00,10
3993,2,2013-03-11 07:59:42+00:00,10
3993,3,2013-03-26 07:59:59+00:00,19
3994,0,2013-02-01 07:18:07+00:00,17
3994,1,2013-02-19 06:00:37+00:00,0
3994,2,2013-02-19 07:04:50+00:00,0
3994,3,2013-03-06 07:05:07+00:00,19
3995,0,2013-02-01 07:39:53+00:00,17
3995,1,2013-02-06 07:14:03+00:00,7
3995,2,2013-02-21 14:53:13+00:00,2
3995,3,2013-03-08 14:53:22+00:00,19
3996,0,2013-02-01 09:07:48+00:00,17
3996,12,2013-02-19 06:46:03+00:00,18
3996,2,2013-02-19 08:33:21+00:00,18
3996,3,2013-03-06 08:33:27+00:00,19
3997,0,2013-02-01 09:21:07+00:00,0
3997,1,2013-02-01 09:28:14+00:00,0
3997,4,2013-02-06 07:04:31+00:00,0
3997,2,2013-03-13 06:24:50+00:00,0
3997,3,2013-03-28 06:25:02+00:00,19
3998,0,2013-02-01 09:36:02+00:00,17
3998,0,2013-02-07 06:25:41+00:00,0
3998,1,2013-02-07 06:25:58+00:00,0
3998,2,2013-02-18 08:50:51+00:00,17
3998,3,2013-03-05 08:51:09+00:00,19
3999,0,2013-02-01 11:20:48+00:00,17
3999,1,2013-02-19 06:01:31+00:00,0
3999,2,2013-02-19 08:13:25+00:00,0
3999,3,2013-03-06 08:13:37+00:00,19
4000,0,2013-02-01 11:33:25+00:00,17
4000,1,2013-02-11 06:50:34+00:00,17
4000,4,2013-02-11 07:33:30+00:00,17
4000,4,2013-02-11 07:56:54+00:00,17
4000,2,2013-02-26 08:52:51+00:00,10
4000,3,2013-03-13 08:53:08+00:00,19
4001,0,2013-02-01 11:41:12+00:00,17
4001,1,2013-02-01 13:10:20+00:00,7
4001,2,2013-02-21 12:51:53+00:00,6
4001,3,2013-03-08 12:52:01+00:00,19
4002,0,2013-02-01 12:19:43+00:00,17
4002,1,2013-02-01 15:02:24+00:00,17
4002,2,2013-02-27 08:49:16+00:00,5
4002,3,2013-03-14 08:49:30+00:00,19
4003,1,2013-02-01 14:05:23+00:00,17
4003,4,2013-02-19 13:29:49+00:00,17
4003,2,2013-02-27 12:48:35+00:00,10
4003,3,2013-03-14 12:48:50+00:00,19
4004,0,2013-02-04 06:05:18+00:00,10
4004,1,2013-02-07 06:15:18+00:00,0
4004,2,2013-03-06 13:33:17+00:00,0
4004,3,2013-03-21 13:33:33+00:00,19
4005,0,2013-02-05 09:48:46+00:00,17
4005,1,2013-02-20 06:30:53+00:00,17
4005,2,2013-02-21 08:08:43+00:00,17
4005,3,2013-03-08 08:09:01+00:00,19
4006,0,2013-02-05 14:56:48+00:00,17
4006,1,2013-02-07 07:07:20+00:00,10
4006,2,2013-03-01 07:18:57+00:00,10
4006,3,2013-03-16 07:19:16+00:00,19
4007,0,2013-02-06 09:03:05+00:00,0
4007,1,2013-03-14 12:39:51+00:00,0
4007,2,2013-03-14 13:18:15+00:00,0
4007,3,2013-03-29 13:18:35+00:00,19
4008,0,2013-02-06 09:13:49+00:00,18
4008,1,2013-02-21 07:04:45+00:00,6
4008,2,2013-02-22 12:29:36+00:00,13
4008,3,2013-03-09 12:29:52+00:00,19
4009,0,2013-02-06 12:55:39+00:00,17
4009,1,2013-02-07 06:15:48+00:00,0
4009,2,2013-02-22 07:48:20+00:00,18
4009,3,2013-03-09 07:48:31+00:00,19
4010,0,2013-02-06 12:59:57+00:00,17
4010,1,2013-02-22 06:23:35+00:00,17
4010,4,2013-02-22 11:46:07+00:00,17
4010,2,2013-03-13 13:09:37+00:00,17
4010,3,2013-03-28 13:09:54+00:00,19
4011,0,2013-02-06 14:54:09+00:00,17
4011,1,2013-02-21 11:55:10+00:00,17
4011,4,2013-02-22 07:48:26+00:00,17
4011,2,2013-02-27 11:26:12+00:00,17
4011,3,2013-03-14 11:26:30+00:00,19
4012,0,2013-02-06 15:31:36+00:00,17
4012,1,2013-02-11 11:14:01+00:00,18
4012,4,2013-02-11 12:05:50+00:00,0
4012,2,2013-03-13 06:40:27+00:00,0
4012,3,2013-03-28 06:40:42+00:00,19
4013,0,2013-02-07 07:15:32+00:00,17
4013,1,2013-02-25 06:02:25+00:00,0
4013,2,2013-02-25 06:06:17+00:00,0
4013,3,2013-03-12 06:06:36+00:00,19
4014,0,2013-02-07 08:33:31+00:00,17
4014,1,2013-02-13 13:46:57+00:00,0
4014,12,2013-03-07 07:27:42+00:00,0
4014,2,2013-03-07 11:49:48+00:00,0
4014,3,2013-03-22 11:50:04+00:00,19
4015,0,2013-02-07 08:49:18+00:00,17
4015,1,2013-02-07 14:26:53+00:00,0
4015,4,2013-02-11 07:21:37+00:00,10
4015,4,2013-02-12 09:14:07+00:00,18
4015,2,2013-03-12 06:56:42+00:00,18
4015,3,2013-03-27 06:57:01+00:00,19
4016,0,2013-02-07 11:32:19+00:00,18
4016,1,2013-02-07 11:32:43+00:00,0
4016,4,2013-02-15 09:48:40+00:00,0
4016,2,2013-03-01 11:51:27+00:00,18
4016,3,2013-03-16 11:51:45+00:00,19
4017,0,2013-02-07 12:00:23+00:00,17
4017,1,2013-02-11 09:11:03+00:00,0
4017,4,2013-02-11 12:38:35+00:00,10
4017,2,2013-03-13 06:23:48+00:00,10
4017,3,2013-03-28 06:24:02+00:00,19
4018,0,2013-02-07 13:48:50+00:00,17
4018,1,2013-02-25 09:16:00+00:00,0
4018,12,2013-02-25 13:19:46+00:00,18
4018,2,2013-02-27 09:01:43+00:00,5
4018,2,2013-02-27 09:01:44+00:00,5
4018,3,2013-03-14 09:02:00+00:00,19
4019,0,2013-02-08 07:30:30+00:00,17
4019,1,2013-02-12 15:07:21+00:00,0
4019,4,2013-02-18 06:07:13+00:00,10
4019,2,2013-02-26 12:02:33+00:00,10
4019,3,2013-03-13 12:02:49+00:00,19
4020,0,2013-02-08 11:21:14+00:00,17
4020,1,2013-02-11 14:37:31+00:00,0
4020,4,2013-02-18 08:48:56+00:00,0
4020,4,2013-02-21 06:00:59+00:00,0
4020,2,2013-02-27 08:52:20+00:00,5
4020,3,2013-03-14 08:52:40+00:00,19
4021,0,2013-02-08 14:07:30+00:00,17
4021,2,2013-02-25 11:18:45+00:00,0
4021,2,2013-02-25 11:18:46+00:00,0
4021,3,2013-03-12 11:19:08+00:00,19
4022,0,2013-02-08 14:44:03+00:00,17
4022,1,2013-02-21 15:57:20+00:00,0
4022,2,2013-02-25 13:43:21+00:00,2
4022,3,2013-03-12 13:43:37+00:00,19
4023,0,2013-02-11 08:53:09+00:00,18
4023,1,2013-03-14 12:45:36+00:00,0
4023,2,2013-03-18 08:23:57+00:00,17
4023,3,2013-04-02 06:24:09+00:00,19
4024,0,2013-02-11 09:54:12+00:00,18
4024,1,2013-02-27 07:15:28+00:00,10
4024,4,2013-02-27 07:25:01+00:00,10
4024,2,2013-02-28 11:53:05+00:00,10
4024,3,2013-03-15 11:53:22+00:00,19
4025,0,2013-02-11 12:16:15+00:00,0
4025,0,2013-02-11 12:16:34+00:00,0
4025,1,2013-02-21 06:01:14+00:00,0
4025,2,2013-03-06 11:25:08+00:00,0
4025,3,2013-03-21 11:25:23+00:00,19
4026,0,2013-02-12 06:00:38+00:00,17
4026,1,2013-02-27 13:09:14+00:00,17
4026,12,2013-02-27 14:13:50+00:00,0
4026,2,2013-02-28 13:15:39+00:00,17
4026,3,2013-03-15 13:15:52+00:00,19
4027,0,2013-02-12 06:15:59+00:00,17
4027,1,2013-02-26 06:42:42+00:00,0
4027,4,2013-02-26 07:24:38+00:00,0
4027,2,2013-02-28 06:43:15+00:00,17
4027,3,2013-03-15 06:43:32+00:00,19
4028,0,2013-02-12 11:54:19+00:00,17
4028,1,2013-02-12 11:55:01+00:00,17
4028,12,2013-02-20 06:05:29+00:00,0
4028,2,2013-03-06 11:24:10+00:00,0
4028,3,2013-03-21 11:24:23+00:00,19
4029,0,2013-02-12 12:02:02+00:00,17
4029,1,2013-02-28 09:36:52+00:00,0
4029,4,2013-02-28 09:40:34+00:00,10
4029,2,2013-03-01 08:22:10+00:00,10
4029,3,2013-03-16 08:22:26+00:00,19
4030,0,2013-02-12 12:11:11+00:00,17
4030,4,2013-02-14 09:42:21+00:00,17
4030,4,2013-03-29 06:04:45+00:00,10
4030,2,2013-03-29 07:02:44+00:00,10
4030,3,2013-04-13 05:02:57+00:00,19
4031,0,2013-02-12 14:06:37+00:00,17
4031,1,2013-02-25 09:37:20+00:00,7
4031,2,2013-03-14 14:24:30+00:00,7
4031,3,2013-03-29 14:24:45+00:00,19
4032,0,2013-02-12 14:42:07+00:00,17
4032,1,2013-02-27 13:08:44+00:00,17
4032,4,2013-02-28 13:32:22+00:00,17
4032,2,2013-03-04 09:39:01+00:00,17
4032,3,2013-03-19 09:39:19+00:00,19
4033,0,2013-02-13 11:35:56+00:00,18
4033,1,2013-02-28 12:40:08+00:00,10
4033,2,2013-03-01 07:35:16+00:00,10
4033,3,2013-03-16 07:35:35+00:00,19
4034,0,2013-02-13 11:41:45+00:00,18
4034,1,2013-03-01 07:23:38+00:00,0
4034,4,2013-03-01 08:14:20+00:00,0
4034,2,2013-03-01 14:01:20+00:00,0
4034,3,2013-03-16 14:01:36+00:00,19
4035,0,2013-02-13 12:30:19+00:00,18
4035,1,2013-03-13 13:47:11+00:00,7
4035,4,2013-03-13 13:49:47+00:00,7
4035,4,2013-03-14 09:14:58+00:00,7
4035,2,2013-03-14 09:19:33+00:00,7
4035,3,2013-03-29 09:19:44+00:00,19
4036,0,2013-02-13 12:43:55+00:00,18
4036,1,2013-02-25 09:37:34+00:00,7
4036,2,2013-03-14 14:24:43+00:00,7
4036,3,2013-03-29 14:25:05+00:00,19
4037,0,2013-02-13 12:48:56+00:00,18
4037,1,2013-02-18 14:41:56+00:00,0
4037,4,2013-02-20 06:55:13+00:00,0
4037,2,2013-03-01 14:26:18+00:00,0
4037,3,2013-03-16 14:26:36+00:00,19
4038,0,2013-02-14 06:20:06+00:00,17
4038,2,2013-02-14 06:51:15+00:00,17
4038,1,2013-02-28 09:00:00+00:00,17
4038,2,2013-03-04 09:42:39+00:00,17
4038,3,2013-03-19 09:42:59+00:00,19
4039,0,2013-02-14 09:50:14+00:00,17
4039,2,2013-02-15 08:53:03+00:00,17
4039,1,2013-02-21 06:06:25+00:00,17
4039,12,2013-03-07 12:05:52+00:00,0
4039,2,2013-03-07 14:50:42+00:00,0
4039,3,2013-03-22 14:50:54+00:00,19
4040,0,2013-02-14 09:54:22+00:00,17
4040,1,2013-03-04 07:19:59+00:00,0
4040,4,2013-03-04 07:20:40+00:00,18
4040,4,2013-03-04 07:20:40+00:00,18
4040,2,2013-03-21 11:52:57+00:00,18
4040,3,2013-04-05 09:53:14+00:00,19
4041,0,2013-02-14 13:35:55+00:00,17
4041,1,2013-03-04 06:12:43+00:00,0
4041,4,2013-03-04 06:33:32+00:00,17
4041,2,2013-03-04 08:43:19+00:00,17
4041,3,2013-03-19 08:43:39+00:00,19
4042,0,2013-02-14 13:55:56+00:00,0
4042,2,2013-03-18 13:57:40+00:00,17
4042,3,2013-04-02 11:58:00+00:00,19
4043,0,2013-02-15 08:33:26+00:00,17
4043,1,2013-02-18 14:18:51+00:00,17
4043,4,2013-02-18 14:43:18+00:00,17
4043,2,2013-03-18 12:12:44+00:00,17
4043,3,2013-04-02 10:13:00+00:00,19
4044,0,2013-02-15 11:12:20+00:00,17
4044,2,2013-03-05 06:06:13+00:00,17
4044,3,2013-03-20 06:06:31+00:00,19
4045,0,2013-02-15 14:23:57+00:00,17
4045,1,2013-02-20 14:57:05+00:00,7
4045,1,2013-02-25 09:38:48+00:00,7
4045,2,2013-03-20 08:45:05+00:00,8
4045,3,2013-04-04 06:45:22+00:00,19
4046,0,2013-02-18 09:07:14+00:00,18
4046,1,2013-03-06 06:20:18+00:00,0
4046,4,2013-03-06 07:30:35+00:00,0
4046,2,2013-03-11 07:36:27+00:00,0
4046,3,2013-03-26 07:36:39+00:00,19
4047,0,2013-02-18 09:15:09+00:00,18
4047,1,2013-03-06 08:26:43+00:00,0
4047,12,2013-03-06 08:26:51+00:00,18
4047,12,2013-03-06 08:43:02+00:00,10
4047,2,2013-03-06 08:52:43+00:00,10
4047,3,2013-03-21 08:53:02+00:00,19
4048,0,2013-02-18 11:36:44+00:00,18
4048,1,2013-04-02 11:32:10+00:00,0
4048,2,2013-04-02 11:51:20+00:00,0
4048,3,2013-04-17 11:51:43+00:00,19
4049,0,2013-02-18 12:07:51+00:00,18
4049,2,2013-02-22 14:37:52+00:00,17
4049,2,2013-02-22 14:37:53+00:00,17
4049,1,2013-02-25 12:18:30+00:00,0
4049,2,2013-03-19 14:01:22+00:00,0
4049,2,2013-03-19 14:01:23+00:00,0
4049,3,2013-04-03 12:01:41+00:00,19
4050,0,2013-02-18 12:22:02+00:00,18
4050,1,2013-03-06 11:20:11+00:00,10
4050,2,2013-03-06 11:34:38+00:00,10
4050,3,2013-03-21 11:34:53+00:00,19
4051,0,2013-02-18 14:17:25+00:00,18
4051,1,2013-02-20 07:14:23+00:00,0
4051,12,2013-02-21 12:57:49+00:00,18
4051,2,2013-03-29 06:26:34+00:00,0
4051,3,2013-04-13 04:26:57+00:00,19
4052,0,2013-02-19 07:50:36+00:00,17
4052,1,2013-02-20 14:54:49+00:00,7
4052,2,2013-03-11 08:56:47+00:00,8
4052,3,2013-03-26 08:57:00+00:00,19
4053,0,2013-02-19 11:13:36+00:00,17
4053,1,2013-03-07 10:00:35+00:00,0
4053,4,2013-03-07 10:12:41+00:00,10
4053,2,2013-03-13 12:25:38+00:00,10
4053,3,2013-03-28 12:25:53+00:00,19
4054,0,2013-02-19 11:18:32+00:00,17
4054,1,2013-03-25 12:30:27+00:00,18
4054,2,2013-03-25 14:08:02+00:00,18
4054,3,2013-04-09 12:08:20+00:00,19
4055,0,2013-02-20 07:47:00+00:00,0
4055,1,2013-03-08 06:25:10+00:00,0
4055,4,2013-03-08 06:28:20+00:00,0
4055,2,2013-03-08 13:33:42+00:00,0
4055,3,2013-03-23 13:33:56+00:00,19
4056,0,2013-02-20 07:58:27+00:00,0
4056,0,2013-03-08 06:25:42+00:00,0
4056,1,2013-03-08 06:30:43+00:00,10
4056,2,2013-03-08 06:34:08+00:00,10
4056,3,2013-03-23 06:34:25+00:00,19
4057,0,2013-02-20 08:04:37+00:00,0
4057,4,2013-02-20 08:06:32+00:00,0
4057,0,2013-02-21 06:18:56+00:00,17
4057,0,2013-02-21 06:19:02+00:00,17
4057,1,2013-03-26 08:27:20+00:00,0
4057,2,2013-03-26 12:39:50+00:00,10
4057,3,2013-04-10 10:40:13+00:00,19
4058,0,2013-02-20 08:46:47+00:00,0
4058,1,2013-02-27 13:38:44+00:00,7
4058,2,2013-03-08 06:32:21+00:00,6
4058,3,2013-03-23 06:32:35+00:00,19
4059,0,2013-02-20 09:27:41+00:00,17
4059,1,2013-02-27 06:28:39+00:00,17
4059,4,2013-02-28 08:57:56+00:00,0
4059,4,2013-02-28 08:57:56+00:00,0
4059,1,2013-03-15 08:05:24+00:00,0
4059,2,2013-03-15 08:05:41+00:00,0
4059,3,2013-03-30 08:05:56+00:00,19
4060,0,2013-02-21 08:33:01+00:00,17
4060,1,2013-03-11 06:11:19+00:00,0
4060,2,2013-03-11 06:24:08+00:00,10
4060,3,2013-03-26 06:24:20+00:00,19
4061,0,2013-02-21 08:59:33+00:00,17
4061,1,2013-03-01 06:34:28+00:00,0
4061,4,2013-03-01 06:34:53+00:00,10
4061,2,2013-03-12 06:16:51+00:00,17
4061,3,2013-03-27 06:17:11+00:00,19
4062,1,2013-02-21 09:03:08+00:00,17
4062,1,2013-03-11 06:00:45+00:00,18
4062,2,2013-03-11 07:09:30+00:00,18
4062,3,2013-03-26 07:09:50+00:00,19
4063,0,2013-02-21 09:41:39+00:00,17
4063,1,2013-03-11 06:11:39+00:00,0
4063,4,2013-03-11 08:03:58+00:00,10
4063,2,2013-03-13 08:59:16+00:00,10
4063,3,2013-03-28 08:59:33+00:00,19
4064,0,2013-02-21 11:17:48+00:00,17
4064,1,2013-02-28 13:21:16+00:00,0
4064,12,2013-02-28 13:21:26+00:00,10
4064,12,2013-02-28 13:21:27+00:00,10
4064,2,2013-03-22 09:44:34+00:00,17
4064,2,2013-03-22 09:44:34+00:00,17
4064,3,2013-04-06 07:44:45+00:00,19
4065,0,2013-02-21 11:33:14+00:00,17
4065,1,2013-03-11 05:57:30+00:00,0
4065,12,2013-03-11 09:37:52+00:00,0
4065,12,2013-03-13 06:27:08+00:00,10
4065,2,2013-03-13 07:12:26+00:00,10
4065,3,2013-03-28 07:12:45+00:00,19
4066,0,2013-02-21 13:32:40+00:00,17
4066,1,2013-03-11 06:11:54+00:00,0
4066,2,2013-03-11 07:49:17+00:00,10
4066,3,2013-03-26 07:49:29+00:00,19
4067,0,2013-02-22 09:30:51+00:00,17
4067,1,2013-03-12 06:02:08+00:00,0
4067,2,2013-03-12 09:31:53+00:00,17
4067,3,2013-03-27 09:32:11+00:00,19
4068,0,2013-02-22 12:47:28+00:00,17
4068,1,2013-03-04 09:25:58+00:00,0
4068,12,2013-03-08 09:38:02+00:00,0
4068,2,2013-03-22 12:08:31+00:00,0
4068,3,2013-04-06 10:08:45+00:00,19
4069,0,2013-02-22 13:19:55+00:00,17
4069,1,2013-02-25 09:39:28+00:00,7
4069,2,2013-03-12 06:27:31+00:00,8
4069,3,2013-03-27 06:27:41+00:00,19
4070,0,2013-02-25 06:48:42+00:00,18
4070,5,2013-03-25 09:06:24+00:00,0
4070,5,2013-03-25 09:06:25+00:00,0
4070,11,2013-04-03 11:53:30+00:00,16
4070,11,2013-04-03 11:53:33+00:00,16
4070,12,2013-04-03 11:58:01+00:00,0
4070,2,2013-04-08 12:38:33+00:00,0
4070,3,2013-04-23 12:38:49+00:00,19
4071,0,2013-02-25 07:13:28+00:00,18
4071,1,2013-03-13 06:28:38+00:00,0
4071,2,2013-03-13 07:12:59+00:00,18
4071,3,2013-03-28 07:13:12+00:00,19
4072,0,2013-02-25 07:32:30+00:00,18
4072,1,2013-03-05 06:09:04+00:00,17
4072,12,2013-03-05 06:09:19+00:00,17
4072,1,2013-03-07 08:03:34+00:00,10
4072,2,2013-03-13 12:35:07+00:00,17
4072,3,2013-03-28 12:35:23+00:00,19
4073,0,2013-02-25 08:07:40+00:00,18
4073,1,2013-03-05 06:01:19+00:00,18
4073,12,2013-03-05 07:58:10+00:00,18
4073,2,2013-03-21 07:41:21+00:00,17
4073,3,2013-04-05 05:41:33+00:00,19
4074,0,2013-02-25 11:51:42+00:00,18
4074,1,2013-03-13 07:19:08+00:00,18
4074,2,2013-03-13 08:31:35+00:00,18
4074,3,2013-03-28 08:31:52+00:00,19
4075,0,2013-02-25 13:32:32+00:00,18
4075,1,2013-03-11 14:24:55+00:00,0
4075,4,2013-03-13 07:13:02+00:00,10
4075,2,2013-03-14 11:59:08+00:00,10
4075,3,2013-03-29 11:59:24+00:00,19
4076,0,2013-02-26 08:58:26+00:00,17
4076,1,2013-04-08 05:00:58+00:00,0
4076,2,2013-04-11 10:38:57+00:00,0
4076,3,2013-04-26 10:39:10+00:00,19
4077,0,2013-02-26 09:18:21+00:00,17
4077,1,2013-03-26 13:04:30+00:00,0
4077,2,2013-04-10 10:02:36+00:00,10
4077,3,2013-04-25 10:02:49+00:00,19
4078,0,2013-02-26 14:36:41+00:00,17
4078,0,2013-03-11 14:14:48+00:00,10
4078,1,2013-03-11 14:15:05+00:00,0
4078,4,2013-03-13 13:26:06+00:00,10
4078,2,2013-03-21 07:25:17+00:00,10
4078,3,2013-04-05 05:25:33+00:00,19
4079,0,2013-02-26 14:56:03+00:00,17
4079,1,2013-03-13 14:41:09+00:00,0
4079,2,2013-03-14 13:26:52+00:00,18
4079,3,2013-03-29 13:27:15+00:00,19
4080,1,2013-02-26 15:02:16+00:00,17
4080,2,2013-04-08 07:35:50+00:00,0
4080,3,2013-04-23 07:36:09+00:00,19
4081,0,2013-02-27 06:54:54+00:00,17
4081,1,2013-02-27 06:55:12+00:00,17
4081,4,2013-02-27 07:06:33+00:00,0
4081,2,2013-04-08 06:50:52+00:00,0
4081,3,2013-04-23 06:51:09+00:00,19
4082,0,2013-02-27 08:16:25+00:00,17
4082,1,2013-03-04 09:26:58+00:00,0
4082,2,2013-03-15 08:12:45+00:00,0
4082,3,2013-03-30 08:12:56+00:00,19
4083,0,2013-02-28 09:20:58+00:00,0
4083,1,2013-02-28 09:21:36+00:00,0
4083,4,2013-02-28 12:21:55+00:00,0
4083,2,2013-04-08 06:51:19+00:00,0
4083,3,2013-04-23 06:51:39+00:00,19
4084,0,2013-02-28 09:46:30+00:00,17
4084,1,2013-03-01 06:46:28+00:00,0
4084,12,2013-03-08 08:29:33+00:00,18
4084,2,2013-03-29 06:43:30+00:00,18
4084,3,2013-04-13 04:43:47+00:00,19
4085,0,2013-02-28 10:00:50+00:00,17
4085,1,2013-03-11 09:36:10+00:00,0
4085,2,2013-03-18 06:07:58+00:00,0
4085,3,2013-04-02 04:08:09+00:00,19
4086,0,2013-02-28 12:39:25+00:00,17
4086,1,2013-02-28 12:40:06+00:00,17
4086,4,2013-03-04 07:21:14+00:00,17
4086,2,2013-04-04 06:57:06+00:00,10
4086,2,2013-04-04 06:57:07+00:00,10
4086,3,2013-04-19 06:57:25+00:00,19
4087,0,2013-03-01 07:37:15+00:00,18
4087,1,2013-03-04 14:42:39+00:00,18
4087,12,2013-03-11 06:10:06+00:00,18
4087,2,2013-04-02 07:28:29+00:00,0
4087,3,2013-04-17 07:28:42+00:00,19
4088,0,2013-03-01 09:49:33+00:00,0
4088,1,2013-03-15 13:13:08+00:00,0
4088,2,2013-03-18 12:04:01+00:00,0
4088,3,2013-04-02 10:04:20+00:00,19
4089,0,2013-03-01 13:10:16+00:00,18
4089,1,2013-03-01 14:32:18+00:00,0
4089,4,2013-03-01 14:34:20+00:00,0
4089,2,2013-04-08 06:53:12+00:00,0
4089,3,2013-04-23 06:53:29+00:00,19
4090,0,2013-03-01 13:13:42+00:00,18
4090,1,2013-03-19 06:42:50+00:00,0
4090,2,2013-03-19 06:43:45+00:00,18
4090,3,2013-04-03 04:44:01+00:00,19
4091,0,2013-03-01 13:29:48+00:00,18
4091,1,2013-03-01 13:31:33+00:00,0
4091,4,2013-03-11 06:05:15+00:00,18
4091,2,2013-04-05 10:55:49+00:00,18
4091,3,2013-04-20 10:56:06+00:00,19
4092,0,2013-03-01 13:52:47+00:00,17
4092,1,2013-03-25 07:26:48+00:00,0
4092,2,2013-03-27 09:29:49+00:00,18
4092,3,2013-04-11 07:30:04+00:00,19
4093,0,2013-03-01 14:06:11+00:00,17
4093,1,2013-03-18 12:04:03+00:00,17
4093,2,2013-03-19 08:22:40+00:00,17
4093,2,2013-03-19 08:22:40+00:00,17
4093,3,2013-04-03 06:23:01+00:00,19
4094,0,2013-03-01 14:22:28+00:00,17
4094,1,2013-03-18 12:05:00+00:00,17
4094,4,2013-03-19 13:59:45+00:00,17
4094,2,2013-03-22 09:11:53+00:00,10
4094,3,2013-04-06 07:12:05+00:00,19
4095,0,2013-03-01 14:50:10+00:00,17
4095,1,2013-03-25 15:00:20+00:00,18
4095,2,2013-03-27 06:27:00+00:00,18
4095,3,2013-04-11 04:27:14+00:00,19
4096,0,2013-03-05 14:13:11+00:00,17
4096,1,2013-03-13 06:10:23+00:00,0
4096,4,2013-03-13 09:49:45+00:00,0
4096,2,2013-04-08 06:54:24+00:00,0
4096,3,2013-04-23 06:54:39+00:00,19
4097,0,2013-03-05 14:34:50+00:00,17
4097,1,2013-03-22 07:23:52+00:00,17
4097,4,2013-03-25 07:47:35+00:00,5
4097,12,2013-03-25 07:47:53+00:00,5
4097,4,2013-04-16 04:20:48+00:00,5
4097,2,2013-04-18 04:23:12+00:00,5
4097,3,2013-05-03 04:23:28+00:00,19
4098,0,2013-03-05 14:50:01+00:00,17
4098,1,2013-03-21 07:40:43+00:00,0
4098,4,2013-03-21 07:45:15+00:00,18
4098,2,2013-03-21 08:45:58+00:00,0
4098,3,2013-04-05 06:46:13+00:00,19
4099,0,2013-03-06 11:21:21+00:00,18
4099,1,2013-04-08 05:08:13+00:00,0
4099,2,2013-04-08 07:22:51+00:00,0
4099,3,2013-04-23 07:23:09+00:00,19
4100,0,2013-03-06 12:02:14+00:00,18
4100,1,2013-04-08 05:09:18+00:00,0
4100,2,2013-04-16 05:54:59+00:00,0
4100,3,2013-05-01 05:55:17+00:00,19
4101,0,2013-03-06 12:38:46+00:00,18
4101,1,2013-03-21 11:38:08+00:00,0
4101,4,2013-03-21 12:09:32+00:00,10
4101,2,2013-03-22 10:01:57+00:00,10
4101,3,2013-04-06 08:02:15+00:00,19
4102,0,2013-03-06 13:05:09+00:00,18
4102,1,2013-03-22 06:58:01+00:00,10
4102,2,2013-03-22 07:34:16+00:00,10
4102,3,2013-04-06 05:34:35+00:00,19
4103,0,2013-03-08 14:43:33+00:00,0
4103,1,2013-03-13 07:20:08+00:00,0
4103,4,2013-03-13 09:17:00+00:00,18
